y,x,street_count,highway,junction,geometry
19.0593096,72.9068679,3,,,POINT (72.9068679 19.0593096)
19.0604161,72.9028,1,,,POINT (72.9028 19.0604161)
19.0605386,72.9041871,3,,,POINT (72.9041871 19.0605386)
19.0607002,72.9005783,3,,,POINT (72.9005783 19.0607002)
19.0611952,72.9028073,3,,,POINT (72.9028073 19.0611952)
19.0614671,72.8911361,3,,,POINT (72.8911361 19.0614671)
19.0619919,72.8891577,3,,,POINT (72.8891577 19.0619919)
19.0621117,72.8833503,4,traffic_signals,,POINT (72.8833503 19.0621117)
19.0624783,72.8922918,3,,,POINT (72.8922918 19.0624783)
19.0625799,72.8899703,3,,,POINT (72.8899703 19.0625799)
19.063117,72.8930443,3,,,POINT (72.8930443 19.063117)
19.063255,72.8850221,4,,,POINT (72.8850221 19.063255)
19.0634306,72.8905615,3,,,POINT (72.8905615 19.0634306)
19.0640469,72.8829626,3,,,POINT (72.8829626 19.0640469)
19.0640029,72.8816509,4,,,POINT (72.8816509 19.0640029)
19.0641315,72.8815455,3,,,POINT (72.8815455 19.0641315)
19.0641696,72.8910922,3,,,POINT (72.8910922 19.0641696)
19.0644025,72.8838225,3,,,POINT (72.8838225 19.0644025)
19.0643862,72.8945878,3,,,POINT (72.8945878 19.0643862)
19.0649327,72.8924794,3,,,POINT (72.8924794 19.0649327)
19.0651351,72.8917198,3,,,POINT (72.8917198 19.0651351)
19.0652461,72.8913125,3,,,POINT (72.8913125 19.0652461)
19.0671013,72.8832485,1,,,POINT (72.8832485 19.0671013)
19.066966,72.8829512,1,,,POINT (72.8829512 19.066966)
19.1611663,72.8471033,3,,,POINT (72.8471033 19.1611663)
19.1599339,72.8485585,3,,,POINT (72.8485585 19.1599339)
19.159969,72.8469797,3,,,POINT (72.8469797 19.159969)
19.1610675,72.84859,3,,,POINT (72.84859 19.1610675)
19.1554066,72.8467847,1,,,POINT (72.8467847 19.1554066)
19.1569777,72.8459496,4,,,POINT (72.8459496 19.1569777)
19.1580621,72.8468982,3,,,POINT (72.8468982 19.1580621)
19.1569296,72.8474552,3,,,POINT (72.8474552 19.1569296)
19.156897,72.848474,4,,,POINT (72.848474 19.156897)
19.1585508,72.8494371,1,,,POINT (72.8494371 19.1585508)
19.1579739,72.8494812,1,,,POINT (72.8494812 19.1579739)
19.1555788,72.8479868,1,,,POINT (72.8479868 19.1555788)
19.1574723,72.84849,4,,,POINT (72.84849 19.1574723)
19.1580013,72.8485047,4,,,POINT (72.8485047 19.1580013)
19.1575103,72.8468746,3,,,POINT (72.8468746 19.1575103)
19.1569489,72.8468506,4,,,POINT (72.8468506 19.1569489)
19.1574485,72.8494988,1,,,POINT (72.8494988 19.1574485)
19.1569124,72.8479906,3,,,POINT (72.8479906 19.1569124)
19.1783563,72.8164209,3,,,POINT (72.8164209 19.1783563)
19.1790167,72.8129582,3,,,POINT (72.8129582 19.1790167)
19.1799976,72.8129049,3,,,POINT (72.8129049 19.1799976)
19.1810484,72.8170722,3,,,POINT (72.8170722 19.1810484)
19.1817067,72.8132657,3,,,POINT (72.8132657 19.1817067)
19.1821056,72.8188097,3,,,POINT (72.8188097 19.1821056)
19.1823953,72.8173584,3,,,POINT (72.8173584 19.1823953)
19.191346,72.8218793,3,,,POINT (72.8218793 19.191346)
19.1913797,72.8205637,4,,,POINT (72.8205637 19.1913797)
19.1959489,72.8220874,3,traffic_signals,,POINT (72.8220874 19.1959489)
19.2117008,72.8316381,4,,,POINT (72.8316381 19.2117008)
19.2152687,72.8337457,4,traffic_signals,,POINT (72.8337457 19.2152687)
19.2191962,72.8339561,3,,,POINT (72.8339561 19.2191962)
19.219824,72.837969,4,,,POINT (72.837969 19.219824)
19.2240159,72.8377751,3,,,POINT (72.8377751 19.2240159)
19.2243959,72.8342063,3,,,POINT (72.8342063 19.2243959)
19.2253355,72.8343768,3,,,POINT (72.8343768 19.2253355)
19.2264153,72.828151,5,traffic_signals,,POINT (72.828151 19.2264153)
19.2273796,72.821926,3,,,POINT (72.821926 19.2273796)
19.2303954,72.8288609,3,,,POINT (72.8288609 19.2303954)
19.2309431,72.8255395,3,,,POINT (72.8255395 19.2309431)
19.0766228,72.8621525,3,,,POINT (72.8621525 19.0766228)
19.0777399,72.8630098,3,,,POINT (72.8630098 19.0777399)
19.1332279,72.8549414,3,,,POINT (72.8549414 19.1332279)
19.1359272,72.8548148,3,,,POINT (72.8548148 19.1359272)
19.1367846,72.8559733,3,,,POINT (72.8559733 19.1367846)
19.1369311,72.8547708,4,,,POINT (72.8547708 19.1369311)
19.1369531,72.8552439,4,,,POINT (72.8552439 19.1369531)
19.1377267,72.8550179,3,,,POINT (72.8550179 19.1377267)
19.145017,72.8555401,3,,,POINT (72.8555401 19.145017)
19.1504832,72.8565649,3,,,POINT (72.8565649 19.1504832)
19.1551832,72.8567035,3,,,POINT (72.8567035 19.1551832)
19.065383,72.8415628,2,,,POINT (72.8415628 19.065383)
19.0768788,72.8502681,3,,,POINT (72.8502681 19.0768788)
19.0958873,72.8553168,3,,,POINT (72.8553168 19.0958873)
19.1153603,72.8472852,3,traffic_signals,,POINT (72.8472852 19.1153603)
19.1158808,72.8455465,3,,,POINT (72.8455465 19.1158808)
19.1157013,72.8473893,3,,,POINT (72.8473893 19.1157013)
19.1661459,72.9285028,3,,,POINT (72.9285028 19.1661459)
19.1665557,72.9296442,3,,,POINT (72.9296442 19.1665557)
19.1669339,72.9320425,3,,,POINT (72.9320425 19.1669339)
19.1671514,72.9318808,3,,,POINT (72.9318808 19.1671514)
19.172507,72.9364183,3,,yes,POINT (72.9364183 19.172507)
19.1728508,72.9346222,4,,,POINT (72.9346222 19.1728508)
19.1732942,72.9348475,4,,,POINT (72.9348475 19.1732942)
19.1735171,72.9349709,3,,,POINT (72.9349709 19.1735171)
19.1749599,72.9370734,3,,,POINT (72.9370734 19.1749599)
19.1623304,72.9376142,4,,,POINT (72.9376142 19.1623304)
19.1639636,72.9354083,3,,,POINT (72.9354083 19.1639636)
19.1643414,72.9344816,3,,yes,POINT (72.9344816 19.1643414)
19.1647766,72.9545617,4,,,POINT (72.9545617 19.1647766)
19.1651459,72.9331381,3,,,POINT (72.9331381 19.1651459)
19.1663955,72.9545885,4,,,POINT (72.9545885 19.1663955)
19.1672078,72.9573308,4,,,POINT (72.9573308 19.1672078)
19.167495,72.9535854,3,,,POINT (72.9535854 19.167495)
19.1679365,72.9592844,4,,,POINT (72.9592844 19.1679365)
19.1682741,72.9601836,3,,,POINT (72.9601836 19.1682741)
19.1683708,72.9568846,4,,,POINT (72.9568846 19.1683708)
19.1685395,72.960519,3,,,POINT (72.960519 19.1685395)
19.1690254,72.9557559,3,,,POINT (72.9557559 19.1690254)
19.1689289,72.9612467,4,,,POINT (72.9612467 19.1689289)
19.1693698,72.956855,3,,,POINT (72.956855 19.1693698)
19.1693369,72.956399,3,,,POINT (72.956399 19.1693369)
19.169548,72.9551303,4,,,POINT (72.9551303 19.169548)
19.1705555,72.9567772,3,,,POINT (72.9567772 19.1705555)
19.171187,72.9566163,4,,,POINT (72.9566163 19.171187)
19.1578712,72.9466009,4,,,POINT (72.9466009 19.1578712)
19.1633322,72.9467065,3,,,POINT (72.9467065 19.1633322)
19.1771172,72.95339,4,,,POINT (72.95339 19.1771172)
19.1778248,72.9440582,4,traffic_signals,,POINT (72.9440582 19.1778248)
19.1833361,72.9535572,3,,,POINT (72.9535572 19.1833361)
19.1840153,72.9533064,5,traffic_signals,yes,POINT (72.9533064 19.1840153)
19.1666596,72.9501196,3,,yes,POINT (72.9501196 19.1666596)
19.1676777,72.9491022,3,,,POINT (72.9491022 19.1676777)
19.168462,72.9519324,3,,,POINT (72.9519324 19.168462)
19.1701747,72.9464883,3,,yes,POINT (72.9464883 19.1701747)
19.1718282,72.9481428,4,,,POINT (72.9481428 19.1718282)
19.1645265,72.9477444,3,,yes,POINT (72.9477444 19.1645265)
19.1654447,72.9464687,3,,,POINT (72.9464687 19.1654447)
19.165594,72.9486579,4,mini_roundabout,yes,POINT (72.9486579 19.165594)
19.166726,72.9474418,3,,,POINT (72.9474418 19.166726)
19.1669563,72.9443736,4,,yes,POINT (72.9443736 19.1669563)
19.1678132,72.9512818,3,,yes,POINT (72.9512818 19.1678132)
19.1689765,72.9513633,4,,yes,POINT (72.9513633 19.1689765)
19.1691493,72.9526009,3,,,POINT (72.9526009 19.1691493)
19.1694317,72.9508569,4,,yes,POINT (72.9508569 19.1694317)
19.1696387,72.9520365,4,,,POINT (72.9520365 19.1696387)
19.1698355,72.9532678,4,,,POINT (72.9532678 19.1698355)
19.1700133,72.9544571,1,,,POINT (72.9544571 19.1700133)
19.1701006,72.951521,4,,,POINT (72.951521 19.1701006)
19.1703168,72.9527151,4,,,POINT (72.9527151 19.1703168)
19.1704958,72.9539339,4,,yes,POINT (72.9539339 19.1704958)
19.170608,72.9495094,4,,yes,POINT (72.9495094 19.170608)
19.1709937,72.9533435,3,,,POINT (72.9533435 19.1709937)
19.1707831,72.9521924,4,,,POINT (72.9521924 19.1707831)
19.1712271,72.9546784,4,,yes,POINT (72.9546784 19.1712271)
19.1712873,72.9501947,4,,yes,POINT (72.9501947 19.1712873)
19.1714463,72.9528449,4,,yes,POINT (72.9528449 19.1714463)
19.1719628,72.9508682,4,,yes,POINT (72.9508682 19.1719628)
19.1721926,72.9535775,4,,yes,POINT (72.9535775 19.1721926)
19.1723921,72.9562074,3,,,POINT (72.9562074 19.1723921)
19.1725124,72.9488261,3,,,POINT (72.9488261 19.1725124)
19.1726327,72.951536,4,,yes,POINT (72.951536 19.1726327)
19.1728632,72.9542388,4,,yes,POINT (72.9542388 19.1728632)
19.1732187,72.9495268,3,,,POINT (72.9495268 19.1732187)
19.1733533,72.952254,4,,yes,POINT (72.952254 19.1733533)
19.1735532,72.954931,4,,,POINT (72.954931 19.1735532)
19.1738652,72.9501771,3,,,POINT (72.9501771 19.1738652)
19.1740428,72.952915,4,,yes,POINT (72.952915 19.1740428)
19.1745603,72.9508778,3,,yes,POINT (72.9508778 19.1745603)
19.1747405,72.9536094,4,,yes,POINT (72.9536094 19.1747405)
19.1750827,72.9560745,3,,yes,POINT (72.9560745 19.1750827)
19.1752562,72.9515688,3,,yes,POINT (72.9515688 19.1752562)
19.1756129,72.956944,3,,,POINT (72.956944 19.1756129)
19.1757722,72.9425055,3,traffic_signals,,POINT (72.9425055 19.1757722)
19.1757246,72.9458309,3,,,POINT (72.9458309 19.1757246)
19.1757794,72.9476389,4,,yes,POINT (72.9476389 19.1757794)
19.1758458,72.9494408,4,,,POINT (72.9494408 19.1758458)
19.1759183,72.9522213,5,,yes,POINT (72.9522213 19.1759183)
19.1765952,72.9430711,3,,,POINT (72.9430711 19.1765952)
19.1766131,72.9529101,4,traffic_signals,,POINT (72.9529101 19.1766131)
19.1766816,72.9457647,4,,,POINT (72.9457647 19.1766816)
19.1767378,72.9476017,4,,,POINT (72.9476017 19.1767378)
19.1767797,72.949418,4,,,POINT (72.949418 19.1767797)
19.1784332,72.9494548,3,,,POINT (72.9494548 19.1784332)
19.1784905,72.945727,3,,,POINT (72.945727 19.1784905)
19.1785378,72.9474927,4,,yes,POINT (72.9474927 19.1785378)
19.1788229,72.9489897,4,traffic_signals,,POINT (72.9489897 19.1788229)
19.1788722,72.9503486,3,,,POINT (72.9503486 19.1788722)
19.1399534,72.9283378,3,,,POINT (72.9283378 19.1399534)
19.1405655,72.9263644,3,,,POINT (72.9263644 19.1405655)
19.1407707,72.9208852,3,,,POINT (72.9208852 19.1407707)
19.1412401,72.9281798,3,,,POINT (72.9281798 19.1412401)
19.141573,72.9254359,3,,,POINT (72.9254359 19.141573)
19.1417324,72.9249234,3,,,POINT (72.9249234 19.1417324)
19.142304,72.9245868,3,,,POINT (72.9245868 19.142304)
19.1433271,72.9281361,3,,,POINT (72.9281361 19.1433271)
19.1436156,72.9254703,3,,,POINT (72.9254703 19.1436156)
19.1442794,72.928318,3,,,POINT (72.928318 19.1442794)
19.1478451,72.9280473,3,,,POINT (72.9280473 19.1478451)
19.1479454,72.9280771,4,,,POINT (72.9280771 19.1479454)
19.1482718,72.9272225,3,,,POINT (72.9272225 19.1482718)
19.1484945,72.9244936,3,,,POINT (72.9244936 19.1484945)
19.1490384,72.9271516,3,,,POINT (72.9271516 19.1490384)
19.1502663,72.9275807,3,,,POINT (72.9275807 19.1502663)
19.1505707,72.9363504,3,,,POINT (72.9363504 19.1505707)
19.1506716,72.9263204,3,,,POINT (72.9263204 19.1506716)
19.1510694,72.9375672,4,traffic_signals,,POINT (72.9375672 19.1510694)
19.1514064,72.9282251,3,,,POINT (72.9282251 19.1514064)
19.1515813,72.9365855,3,,,POINT (72.9365855 19.1515813)
19.1532143,72.9323324,3,,,POINT (72.9323324 19.1532143)
19.1543583,72.9320188,3,,,POINT (72.9320188 19.1543583)
19.1544592,72.9298987,3,,,POINT (72.9298987 19.1544592)
19.1585388,72.9320311,3,,,POINT (72.9320311 19.1585388)
19.1590646,72.9327145,3,,,POINT (72.9327145 19.1590646)
19.1626072,72.9550232,3,,,POINT (72.9550232 19.1626072)
19.1763823,72.8776441,3,,,POINT (72.8776441 19.1763823)
19.1764518,72.8811689,4,,,POINT (72.8811689 19.1764518)
19.149788,72.8916833,3,,,POINT (72.8916833 19.149788)
19.1518891,72.8915345,2,,,POINT (72.8915345 19.1518891)
19.1554199,72.8846104,3,,,POINT (72.8846104 19.1554199)
19.1557537,72.8884674,3,,,POINT (72.8884674 19.1557537)
19.1591951,72.8822972,3,,,POINT (72.8822972 19.1591951)
19.1647737,72.8795793,3,,,POINT (72.8795793 19.1647737)
19.1672951,72.8768108,3,,,POINT (72.8768108 19.1672951)
19.1672944,72.8814931,3,,,POINT (72.8814931 19.1672944)
19.1701636,72.8775497,4,,,POINT (72.8775497 19.1701636)
19.1723316,72.8800298,3,,,POINT (72.8800298 19.1723316)
19.1734356,72.8773102,4,,,POINT (72.8773102 19.1734356)
19.1764336,72.8798537,3,,,POINT (72.8798537 19.1764336)
19.0667882,72.8420149,3,,,POINT (72.8420149 19.0667882)
19.1164297,72.8444799,3,,,POINT (72.8444799 19.1164297)
19.1165909,72.8441185,3,,,POINT (72.8441185 19.1165909)
19.075244,72.8874091,4,,,POINT (72.8874091 19.075244)
19.0846428,72.8904181,4,,,POINT (72.8904181 19.0846428)
19.0847415,72.8918253,3,,,POINT (72.8918253 19.0847415)
19.0542119,72.8473365,3,,,POINT (72.8473365 19.0542119)
19.0557128,72.8508607,4,traffic_signals,,POINT (72.8508607 19.0557128)
19.0557894,72.8507821,3,traffic_signals,,POINT (72.8507821 19.0557894)
19.2076406,72.8293926,4,traffic_signals,yes,POINT (72.8293926 19.2076406)
19.1547604,72.9568248,4,traffic_signals,,POINT (72.9568248 19.1547604)
19.1513921,72.954923,3,,,POINT (72.954923 19.1513921)
19.1515656,72.9546506,3,,,POINT (72.9546506 19.1515656)
19.1577745,72.9592111,3,,,POINT (72.9592111 19.1577745)
19.1044063,72.8503016,3,,,POINT (72.8503016 19.1044063)
19.1046278,72.8509338,4,,,POINT (72.8509338 19.1046278)
19.0890593,72.9171338,4,traffic_signals,,POINT (72.9171338 19.0890593)
19.087049,72.9165119,3,,,POINT (72.9165119 19.087049)
19.0863637,72.9151019,3,,,POINT (72.9151019 19.0863637)
19.0842688,72.91456,3,,,POINT (72.91456 19.0842688)
19.0842414,72.9142315,3,,,POINT (72.9142315 19.0842414)
19.0846521,72.9137839,3,,,POINT (72.9137839 19.0846521)
19.0838846,72.9146314,3,,,POINT (72.9146314 19.0838846)
19.0831725,72.9154457,3,,,POINT (72.9154457 19.0831725)
19.0819718,72.9143178,3,,,POINT (72.9143178 19.0819718)
19.0862536,72.9194406,4,,,POINT (72.9194406 19.0862536)
19.0845125,72.9182282,4,,,POINT (72.9182282 19.0845125)
19.0853073,72.9200773,3,,,POINT (72.9200773 19.0853073)
19.0849616,72.9164433,1,,,POINT (72.9164433 19.0849616)
19.0834589,72.9151144,4,,,POINT (72.9151144 19.0834589)
19.0822203,72.9140228,3,,,POINT (72.9140228 19.0822203)
19.0827683,72.9159633,3,,,POINT (72.9159633 19.0827683)
19.0815105,72.9147953,3,,,POINT (72.9147953 19.0815105)
19.0813896,72.911899,5,,,POINT (72.911899 19.0813896)
19.0804649,72.9111038,3,,,POINT (72.9111038 19.0804649)
19.0784605,72.9105906,3,,,POINT (72.9105906 19.0784605)
19.0793666,72.9105473,3,,,POINT (72.9105473 19.0793666)
19.0795739,72.9115874,3,,,POINT (72.9115874 19.0795739)
19.0782794,72.9111649,3,,,POINT (72.9111649 19.0782794)
19.0770075,72.9116938,1,,,POINT (72.9116938 19.0770075)
19.0780129,72.9120008,3,,,POINT (72.9120008 19.0780129)
19.0770223,72.9111295,1,,,POINT (72.9111295 19.0770223)
19.07834,72.9109704,3,,,POINT (72.9109704 19.07834)
19.0789351,72.914291,3,,,POINT (72.914291 19.0789351)
19.0774191,72.9138974,3,,,POINT (72.9138974 19.0774191)
19.0801486,72.9153649,4,,,POINT (72.9153649 19.0801486)
19.0785672,72.9146926,3,,,POINT (72.9146926 19.0785672)
19.081158,72.9143011,3,,,POINT (72.9143011 19.081158)
19.080603,72.9158145,3,,,POINT (72.9158145 19.080603)
19.0801113,72.9163322,3,,,POINT (72.9163322 19.0801113)
19.0855204,72.9110337,3,,,POINT (72.9110337 19.0855204)
19.084997,72.9128368,4,,,POINT (72.9128368 19.084997)
19.0851649,72.912356,3,,,POINT (72.912356 19.0851649)
19.0848442,72.9132309,4,,,POINT (72.9132309 19.0848442)
19.0814914,72.9115732,3,,,POINT (72.9115732 19.0814914)
19.0852843,72.9119492,4,,,POINT (72.9119492 19.0852843)
19.0845273,72.9126682,3,,,POINT (72.9126682 19.0845273)
19.0854221,72.9115118,4,,,POINT (72.9115118 19.0854221)
19.0847928,72.9117822,3,,,POINT (72.9117822 19.0847928)
19.0851681,72.9085115,3,,,POINT (72.9085115 19.0851681)
19.0844279,72.9090241,5,,yes,POINT (72.9090241 19.0844279)
19.0835073,72.9072964,4,,,POINT (72.9072964 19.0835073)
19.0831378,72.9065781,3,,,POINT (72.9065781 19.0831378)
19.0839281,72.9070583,4,,,POINT (72.9070583 19.0839281)
19.0843584,72.9067904,3,,,POINT (72.9067904 19.0843584)
19.0833596,72.905924,3,,,POINT (72.905924 19.0833596)
19.0831529,72.9074987,3,,,POINT (72.9074987 19.0831529)
19.0814302,72.9086754,3,,,POINT (72.9086754 19.0814302)
19.0826689,72.9048148,3,,,POINT (72.9048148 19.0826689)
19.0788686,72.9093051,3,,,POINT (72.9093051 19.0788686)
19.0621997,72.8344825,4,traffic_signals,,POINT (72.8344825 19.0621997)
19.0314271,72.8887264,3,,,POINT (72.8887264 19.0314271)
19.0459084,72.9088191,3,traffic_signals,,POINT (72.9088191 19.0459084)
19.2609307,72.8610755,3,,,POINT (72.8610755 19.2609307)
19.2594599,72.8610203,3,,,POINT (72.8610203 19.2594599)
19.2591865,72.8602302,3,,,POINT (72.8602302 19.2591865)
19.2600878,72.8610557,3,,,POINT (72.8610557 19.2600878)
19.2613878,72.861117,3,,,POINT (72.861117 19.2613878)
19.2558291,72.87017,4,traffic_signals,,POINT (72.87017 19.2558291)
19.2566477,72.8708075,3,,,POINT (72.8708075 19.2566477)
19.2314302,72.8607428,4,,,POINT (72.8607428 19.2314302)
19.2297569,72.8609445,4,,,POINT (72.8609445 19.2297569)
19.2306382,72.8608221,3,,,POINT (72.8608221 19.2306382)
19.2292867,72.8597684,4,,,POINT (72.8597684 19.2292867)
19.2314083,72.8595818,3,,,POINT (72.8595818 19.2314083)
19.2311943,72.8581299,4,,,POINT (72.8581299 19.2311943)
19.2312538,72.8586566,4,,,POINT (72.8586566 19.2312538)
19.2288699,72.8588243,4,,,POINT (72.8588243 19.2288699)
19.2285197,72.8580529,4,,,POINT (72.8580529 19.2285197)
19.2288409,72.8610983,3,,,POINT (72.8610983 19.2288409)
19.2237428,72.8565421,4,,,POINT (72.8565421 19.2237428)
19.225493,72.8584646,3,,,POINT (72.8584646 19.225493)
19.2256832,72.8571547,3,,,POINT (72.8571547 19.2256832)
19.2258417,72.859581,4,,,POINT (72.859581 19.2258417)
19.2265202,72.8605454,3,,,POINT (72.8605454 19.2265202)
19.2265791,72.8624045,3,,,POINT (72.8624045 19.2265791)
19.2265719,72.8618959,3,,,POINT (72.8618959 19.2265719)
19.0629807,72.9281407,4,,,POINT (72.9281407 19.0629807)
19.0642044,72.9254932,3,,,POINT (72.9254932 19.0642044)
19.2257246,72.861099,3,,,POINT (72.861099 19.2257246)
19.2264996,72.8609639,3,,,POINT (72.8609639 19.2264996)
19.2242926,72.8609529,3,,,POINT (72.8609529 19.2242926)
19.2245628,72.8592344,3,,,POINT (72.8592344 19.2245628)
19.2245306,72.8587339,3,,,POINT (72.8587339 19.2245306)
19.2241712,72.8597257,4,,,POINT (72.8597257 19.2241712)
19.2239824,72.8578743,3,,,POINT (72.8578743 19.2239824)
19.2255139,72.8578876,3,,,POINT (72.8578876 19.2255139)
19.2210159,72.8583358,3,,,POINT (72.8583358 19.2210159)
19.2192386,72.8574786,3,,,POINT (72.8574786 19.2192386)
19.2208986,72.8584181,3,,,POINT (72.8584181 19.2208986)
19.1750126,72.8798892,4,,,POINT (72.8798892 19.1750126)
19.1749629,72.8775016,3,,,POINT (72.8775016 19.1749629)
19.2616587,72.8595627,1,,,POINT (72.8595627 19.2616587)
19.2497103,72.8671403,3,,,POINT (72.8671403 19.2497103)
19.2502243,72.8667686,4,,,POINT (72.8667686 19.2502243)
19.2420754,72.8642253,3,,,POINT (72.8642253 19.2420754)
19.2468466,72.8649249,3,,,POINT (72.8649249 19.2468466)
19.2445458,72.8638617,3,,,POINT (72.8638617 19.2445458)
19.2442571,72.8646567,4,traffic_signals,,POINT (72.8646567 19.2442571)
19.2444025,72.8643524,4,traffic_signals,,POINT (72.8643524 19.2444025)
19.0743947,72.8248898,3,,,POINT (72.8248898 19.0743947)
19.0744548,72.823371,3,,,POINT (72.823371 19.0744548)
19.0747394,72.822934,6,,yes,POINT (72.822934 19.0747394)
19.2324723,72.8635129,4,traffic_signals,,POINT (72.8635129 19.2324723)
19.062845,72.9202541,3,,,POINT (72.9202541 19.062845)
19.0599017,72.8403507,1,,,POINT (72.8403507 19.0599017)
19.0629852,72.838931,1,,,POINT (72.838931 19.0629852)
19.1042686,72.8472634,4,,,POINT (72.8472634 19.1042686)
19.1031723,72.8474805,3,,,POINT (72.8474805 19.1031723)
19.1043904,72.8480005,4,,,POINT (72.8480005 19.1043904)
19.1037407,72.846585,4,,,POINT (72.846585 19.1037407)
19.1038571,72.8473441,3,,,POINT (72.8473441 19.1038571)
19.1036555,72.8459535,3,,,POINT (72.8459535 19.1036555)
19.1051851,72.8463587,4,,,POINT (72.8463587 19.1051851)
19.1833997,72.9495031,3,traffic_signals,,POINT (72.9495031 19.1833997)
19.1789768,72.9496283,3,traffic_signals,,POINT (72.9496283 19.1789768)
19.1749148,72.9562572,4,,yes,POINT (72.9562572 19.1749148)
19.175706,72.9546154,3,,,POINT (72.9546154 19.175706)
19.1148618,72.9038217,3,,,POINT (72.9038217 19.1148618)
19.1623756,72.8441888,3,,,POINT (72.8441888 19.1623756)
19.1874206,72.8484738,3,,,POINT (72.8484738 19.1874206)
19.1877885,72.8492926,1,,,POINT (72.8492926 19.1877885)
19.1885521,72.8581152,3,,,POINT (72.8581152 19.1885521)
19.1892568,72.8499426,3,,,POINT (72.8499426 19.1892568)
19.1917193,72.8587127,3,traffic_signals,,POINT (72.8587127 19.1917193)
19.2031691,72.8483176,4,,,POINT (72.8483176 19.2031691)
19.1785418,72.850248,5,,,POINT (72.850248 19.1785418)
19.178614,72.8520798,3,,,POINT (72.8520798 19.178614)
19.1791574,72.8638308,3,,,POINT (72.8638308 19.1791574)
19.1870322,72.8623781,3,,,POINT (72.8623781 19.1870322)
19.187391,72.861155,3,,,POINT (72.861155 19.187391)
19.1881892,72.8638934,3,,,POINT (72.8638934 19.1881892)
19.1886431,72.8661173,3,,,POINT (72.8661173 19.1886431)
19.1898504,72.8667349,4,,,POINT (72.8667349 19.1898504)
19.1901156,72.8724149,3,,,POINT (72.8724149 19.1901156)
19.1903252,72.8684328,3,,,POINT (72.8684328 19.1903252)
19.190607,72.8713427,3,,,POINT (72.8713427 19.190607)
19.192051,72.8661537,3,,,POINT (72.8661537 19.192051)
19.1926248,72.8659762,3,,,POINT (72.8659762 19.1926248)
19.198872,72.8645166,3,,,POINT (72.8645166 19.198872)
